Promoter 222,6.624788624024943e-05
Promoter 223,0.00011885861279940743
Promoter 224,0.00016622979906004082
Promoter 225,0.0007870794371728876
Promoter 226,3.1150143692598325e-05
Promoter 227,0.00010177627593572447
Promoter 228,0.00011555698466609056
Promoter 229,1.1125051318785116e-05
Promoter 230,3.7466301860682775e-05
Promoter 231,7.895197710105566e-05
Promoter 232,0.0005898430434695231
Promoter 233,0.00021546712296124462
Promoter 234,0.0004827554527106367
Promoter 235,0.00040373170108494374
Promoter 236,2.6556574115809632e-05
Promoter 237,3.0073525823038473e-05
Promoter 238,0.0002067824054801285
Promoter 239,3.760985090995742e-05
Promoter 240,4.92373239012038e-05
Promoter 241,7.127210296486206e-05
Promoter 242,8.6129429564788e-06
Promoter 243,4.593569576788693e-06
Promoter 244,2.5121083623063164e-06
Promoter 245,2.720254483754554e-05
Promoter 246,9.861819685168225e-05
Promoter 247,0.00020348077734681165
Promoter 248,0.0001514442469847522
Promoter 249,2.89251334288413e-05
Promoter 250,0.0001837427830715477
Promoter 251,4.378246002876723e-06
Promoter 252,0.0005844599541217239
Promoter 253,1.923557260280265e-05
Promoter 254,6.976483794747827e-05
Promoter 255,3.732275281140813e-06
Promoter 256,3.588726231866166e-06
Promoter 257,7.801890828077046e-05
Promoter 258,0.0001271126831326996
Promoter 259,0.0001695314271933577
Promoter 260,0.0005607025864667698
Promoter 261,0.00010945615007191807
Promoter 262,7.787535923149581e-05
Promoter 263,7.055435771848883e-05
Promoter 264,4.478730337368976e-05
Promoter 265,4.4141332651953844e-05
Promoter 266,9.668028468647452e-05
Promoter 267,0.0004765828435918269
Promoter 268,5.9644629973615686e-05
Promoter 269,9.057945009230204e-05
Promoter 270,0.0001922839515033892
Promoter 271,8.038746759380213e-06
Promoter 272,0.0002991562186883636
Promoter 273,0.00013874015612394598
Promoter 274,0.0028466494216408803
Promoter 275,0.0005300548644466327
Promoter 276,3.452354635055252e-05
Promoter 277,0.00037301220454016935
Promoter 278,7.823423185468243e-06
Promoter 279,2.7992064608556097e-05
Promoter 280,0.0010655645927657022
Promoter 281,8.756492005753446e-06
Promoter 282,6.100834594172483e-05
Promoter 283,6.962128889820362e-05
Promoter 284,9.596253944010129e-05
Promoter 285,5.8065590431594574e-05
Promoter 286,0.0
Promoter 287,0.0002828634015956912
Promoter 288,0.0007374114661238599
Promoter 289,0.000580943002414495
Promoter 290,0.0007635373930918455
Promoter 291,0.00010342709000238292
Promoter 292,0.0002888924616652264
Promoter 293,0.00021080177885981862
Promoter 294,0.00019400654009468494
Promoter 295,3.689210566358419e-05
Promoter 296,0.00013206512533267493
Promoter 297,2.79920646085561e-06
Promoter 298,0.00025551730770887105
Promoter 299,0.0020659579171607148
Promoter 300,5.8424463054781187e-05
Promoter 301,0.0011774610766752893
Promoter 302,0.0002304679986104452
Promoter 303,0.00021489292676414603
Promoter 304,3.344692848099267e-05
Promoter 305,0.00017843146824838578
Promoter 306,0.0003211192232273846
Promoter 307,0.0002021170613787025
Promoter 308,4.392600907804188e-05
Promoter 309,0.00024288499137270213
Promoter 310,1.665168971585901e-05
Promoter 311,5.985995354752766e-05
Promoter 312,5.741961970985866e-05
Promoter 313,4.09114790432743e-06
Promoter 314,0.0002878876183203039
